Douglas,Wiltraut,"American, b. 1951",Soft as Suede,,watercolor,20 x 28 in.,"$8,500.00"
Bjorn,Skaarup,"Danish, b. 1973","Toucan, Belize",2016,Color engraved etching,19 3/4 x 6 1/8 in.,"$1,250.00"
John,Falato,b. 1940,The Witch,2004,oil on Masonite,19 3/4 x 32 in.,"$16,000.00"
Reuben,Nakian,"American, 1897–1986",Leda and the Swan,1981,black litho crayon on paper,19 5/8 x 26 3/8 in.,"$9,000.00"
Bjorn,Skaarup,"Danish, b. 1973","American Flamingo, Bahama",2016,Color engraved etching,19 1/4 x 13 5/8 in.,"$1,250.00"
Bjorn,Skaarup,"Danish, b. 1973","Black Crowned Crane, Nigeria",2016,Color engraved etching,19 1/4 x 13 5/8 in.,"$1,250.00"
Bjorn,Skaarup,"Danish, b. 1973","Gallic Rooster, France",2016,Color engraved etching,19 1/4 x 13 5/8 in.,"$1,250.00"
Bjorn,Skaarup,"Danish, b. 1973","Hippo Tightrope Dancer, Ed. 17/50",2017,etching,19 1/4 x 14 in.,"$1,250.00"
Bjorn,Skaarup,"Danish, b. 1973","Hippo Tightrope Dancer, Ed. 7/50",2017,etching,19 1/4 x 14 in.,"$1,250.00"
Kadir,López,"Cuban, b. 1972",Jayne Mansfield,2022,mixed media on vintage enamel sign,19 x 17 in.,"$8,500.00"
Kadir,López,"Cuban, b. 1972",Sophia Loren,2020,mixed media on vintage enamel sign,19 x 17 in.,"$8,500.00"
Bjorn,Skaarup,"Danish, b. 1973","Andean Cock-of-the Rock, Ed. 1/50",2016,Color engraved etching,19 x 13 3/4 in.,"$1,250.00"
Steve,Hawley,b. 1950,Spring Kimono,2006,"encaustic, oil, wax on panel",18 3/4 x 12 3/4 in.,"$11,500.00"
Jim,Rennert,"American, b. 1958",Fortnight,2021,bronze,18 1/2 x 8 x 8 in.,"$10,500.00"
Bjorn,Skaarup,"Danish, b. 1973","Canada Goose, Canada",2016,Color engraved etching,18 1/4 x 15 1/2 in.,"$1,250.00"
Jim,Rennert,"American, b. 1958",Downtown,2007,bronze and steel,18 x 15 x 10 in.,"$16,500.00"
Troy,Abbott,,Two City Chicks in Gray,2019,"Wood, mixed media, video",18 x 24 x 15 1/2 in.,"$18,000.00"
Nicholas,Berger,"American, b. 1949","North Woods Waterfall, Central Park",2018,oil on panel,18 x 20 1/2 in.,"$7,500.00"
Frank,Corso,American b. 1952,Nantucket Pathways,2021,oil on canvas,18 x 24 in.,"$10,500.00"
Glen,Hansen,"American, b. 1961",Unisphere-Night-Contrail,2020,oil on panel,18 x 16 in.,"$15,000.00"
Hans,Hofmann,"German, 1880–1966",Abstraction,1945,Gouache and ink on paper,18 x 23 1/2 in.,"$38,000.00"
Marla,Korr,"American, b. 1950",Central Park,2018,oil on linen,18 x 26 in.,"$6,200.00"
Simon,Levenson,,Under the Influence,2014,Gouache and Charcoal on Board,18 x 24 in.,"$4,500.00"
Gregory,Mortenson,"American, b. 1976",Sunflower,2015,oil on linen,18 x 15 in.,"$7,000.00"
Bjorn,Skaarup,"Danish, b. 1973","Dodo, Mauritius",2016,Color engraved etching,17 5/8 x 13 1/4 in.,"$1,250.00"
Bjorn,Skaarup,"Danish, b. 1973","Giant Ibis, Cambodia",2016,Color engraved etching,17 1/4 x 21 1/4 in.,"$1,250.00"
Bjorn,Skaarup,"Danish, b. 1973","Kiwi, New Zealand",2016,Color engraved etching,17 1/4 x 21 1/4 in.,"$1,250.00"
Nicholas,Berger,"American, b. 1949",July 1956,2015,oil on board,17 x 40 in.,"$9,500.00"
Jenness,Cortez,"American, b. 1944",DUMBO,2019,acrylic on mahogany panel,17 x 12 in.,"$15,000.00"
Jane,DeDecker,"American, b. 1961",Bowler (female torso) 3/31,2010,bronze,17 x 4 x 4 in.,"$2,375.00"
Jane,DeDecker,"American, b. 1961","From The Ruins, Ed. 2/17, (M)",2007,bronze,17 x 7 x 6 in.,"$3,500.00"
Jane,DeDecker,"American, b. 1961","Tennis Backhand (female torso), Ed. 2/31",2010,aluminum,16 3/4 x 4 x 4 in.,"$2,375.00"
William,Nelson,"American, b. 1961",Sophia and the Little Man,2019,intaglio print,16 1/4 x 12 in.,"$1,000.00"
Bjorn,Skaarup,"Danish, b. 1973","Green Pheasant, Japan",2016,Color engraved etching,16 1/8 x 13 1/2 in.,"$1,250.00"
 ,,,The Candy Wrapper,"2002, Ed. 1/25",silver gelatin print,16 x 20 in.,$875.00
Nicholas,Berger,"American, b. 1949","Winter Crossing, Study I",2013,oil on panel,16 x 15 in.,"$4,500.00"
Scott,Duce,American b. 1956,Autumn Coppice .7,2008,oil on panel,16 x 16 in.,"$3,500.00"
Max,Ginsburg,"American, b. 1931",Aviva,,oil on panel,16 x 12 in.,"$15,000.00"
Donald,Martiny,b. 1953,Duesler,2013,polymers and dispersed pigment,16 x 17 in.,"$2,240.00"
Nicholas,Berger,"American, b. 1949",Easing Out,2015,oil on board,16 x 38 in.,"$8,500.00"
Glen,Hansen,"American, b. 1961",Unisphere-Day-Contrail,2020,oil on panel,16 x 16 in.,"$15,000.00"
Paul,Oxborough,"American, b. 1965",Alleyway,,oil on linen,16 x 12 in.,"$11,500.00"
Bjorn,Skaarup,"Danish, b. 1973",The Grasshopper and the Ant Ed. 2/9,2019,bronze with polychrome patina ,16 x 18 x 8 in.,"$18,000.00"
Bjorn,Skaarup,"Danish, b. 1973","Gyrfalcon, Iceland",2016,Color engraved etching,15 1/2 x 18 1/4 in.,"$1,250.00"
Reuben,Nakian,"American, 1897–1986",Pastorale,c. 1970,Bronze,15 1/4 x 12 1/2 x 1 1/4 in.,"$12,500.00"
Kadir,López,"Cuban, b. 1972",Pablo ""Drug Lord"" Escobar,2022,mixed media on vintage enamel sign,15 x 17 in.,"$7,500.00"
Steve,McCurry,"American, b. 1950",Steve McCurry: Afghanistan,2017,book,15 x 10 3/4 x 1 1/4 in.,$60.00
Bjorn,Skaarup,"Danish, b. 1973","The Frog, Ed. 2/9",2018,bronze,14 1/2 x 11 1/2 x 13 in.,"$15,000.00"
Simon,Levenson,,"Family, Man (Bethesda Fountain) ",2019,oil on canvas,14 x 18 in.,"$6,200.00"
Jim,Rennert,"American, b. 1958",Daily Grind,2016,bronze and steel,14 x 29 x 10 in.,"$16,500.00"
Jane,DeDecker,"American, b. 1961",Neighborhood Tree 2/31,2006,bronze,14 x 19 x 10 in.,"$8,250.00"
Morris,Engel,"American, 1918–2005","Shoeshine Boy with Cop, 14th Street, New York City",1947,photograph,14 x 11 in.,"$2,800.00"
Edward,Minoff,"American, b. 1972",Monolith No. 2,2013,oil on board,14 x 11 in.,"$3,250.00"
Reuben,Nakian,"American, 1897–1986",Leda and the Swan,1984,porcelain,14 x 13 in.,"$8,500.00"
Debranne,Cingari,"American, b. 1963",Mike,2017,mix media in stainless steel case,13 1/2 x 12 1/2 x 4 in.,"$1,950.00"
Bjorn,Skaarup,"Danish, b. 1973","Common Blackbird, Sweden",2016,Color engraved etching,13 1/2 x 16 in.,"$1,250.00"
Bjorn,Skaarup,"Danish, b. 1973","Italian Sparrow, Italy",2016,Color engraved etching,13 1/2 x 16 in.,"$1,250.00"
Bjorn,Skaarup,"Danish, b. 1973","Redwing, Turkey",2016,Color engraved etching,13 1/2 x 16 in.,"$1,250.00"
Bjorn,Skaarup,"Danish, b. 1973","Rhinoceros Hornbill, Malaysia",2016,Color engraved etching,13 1/2 x 16 in.,"$1,250.00"
Bjorn,Skaarup,"Danish, b. 1973","Spanish Imperial Eagle, Spain",2016,Color engraved etching,13 1/2 x 16 in.,"$1,250.00"
Bruno,Lucchesi,"Italian, b. 1926",Track 19,1984-5,terracotta,13 1/2 x 24 x 9 in.,"$35,000.00"
Reuben,Nakian,"American, 1897–1986","Goddess with the Golden Thighs, maquette ed. 3/9",1963,bronze,13 1/2 x 24 3/4 x 8 1/2 in.,"$27,000.00"
Reuben,Nakian,"American, 1897–1986",Juno Ed. A/C1,1965,bronze,13 1/2 x 6 1/2 x 7 in.,"$15,000.00"
 ,,,The Encounter,,silver gelatin print,13 x 9 in.,"$1,250.00"
Jane,DeDecker,"American, b. 1961","Nine on Two, Ed. 8/31",2001,bronze,13 x 9 x 7 in.,"$5,000.00"
Jenness,Cortez,"American, b. 1944",Grand Army Plaza,2019,acrylic on mahogany panel,13 x 15 in.,"$14,500.00"
Harry,Benson,"Scottish, b. 1929",Harry Benson: The Beatles On the Road (book) ,2017,book,12 3/4 x 9 1/4 x 1 1/4 in.,$39.99
Robert E.,Zappalorti,"American, b. 1948",Geometric Shapes,2018,oil on panel,12 1/2 x 13 1/4 in.,"$6,000.00"
Reuben,Nakian,"American, 1897–1986",Leda and the Swan,c. 1978,blue ink and wash on paper,12 1/4 x 17 7/8 in.,"$4,000.00"
Frank,Corso,American b. 1952,Blueberry Lake,2015,oil on board,12 x 16 in.,"$5,500.00"
Jenness,Cortez,"American, b. 1944",Five Umbrellas,2019,acrylic on mahogany panel,12 x 17 in.,"$15,000.00"
Kadir,López,"Cuban, b. 1972",Al Capone,2022,mixed media on vintage enamel sign,12 x 29 in.,"$9,500.00"
Kadir,López,"Cuban, b. 1972",Diamond's Best Friend,2022,mixed media on vintage enamel sign,12 x 24 in.,"$7,500.00"
Kadir,López,"Cuban, b. 1972",New York City Skyline,2022,mixed media on vintage enamel sign,12 x 74 in.,"$15,000.00"
Kadir,López,"Cuban, b. 1972",The Family,2022,mixed media on vintage enamel sign,12 x 74 in.,"$15,000.00"
Kadir,López,"Cuban, b. 1972",Whitey Bulger,2022,mixed media on vintage enamel sign,12 x 30 in.,"$9,500.00"
Edward,Minoff,"American, b. 1972",Third Person,2016,oil on linen mounted on panel,12 x 16 in.,"$5,000.00"
Joel,Perlman,"American, b. 1943",Circle Spirit,2015,Cast bronze,12 x 10 1/2 in.,"$9,500.00"
Bjorn,Skaarup,"Danish, b. 1973","Bald Eagle, USA",2016,Color engraved etching,12 x 16 in.,"$1,250.00"
Bjorn,Skaarup,"Danish, b. 1973","Brown Pelican, St. Kitts & Nevis",2016,Color engraved etching,12 x 16 in.,"$1,250.00"
Bjorn,Skaarup,"Danish, b. 1973","Rhino Harlequin Pirouette, maquette Ed. 4/9",2021,bronze with fabric ruff,12 x 6 x 8 in.,"$8,500.00"
Bjorn,Skaarup,"Danish, b. 1973","Scarlet Macaw, Honduras",2016,Color engraved etching,12 x 16 in.,"$1,250.00"
Li,Xiao,"Chinese, b. 1957",Summer at Bethesda Fountain,2015,oil on canvas,12 x 16 in.,"$8,500.00"
Nicholas,Berger,"American, b. 1949","Harbor Ice, Study I",2013,oil on board,12 x 19 in.,"$3,800.00"
Frank,Corso,American b. 1952,Road Less Traveled,2011,oil on canvas board,12 x 16 in.,"$5,200.00"
Scott,Duce,American b. 1956,Art Mover,,oil on panel,12 x 12 in.,"$2,000.00"
Scott,Duce,American b. 1956,Construction Worker .3,,oil on panel,12 x 12 in.,"$2,000.00"
Scott,Duce,American b. 1956,Fabric Man,2013,oil on panel,12 x 12 in.,"$2,000.00"
Scott,Duce,American b. 1956,Fashion Runner .2,,oil on panel,12 x 12 in.,"$2,000.00"
Scott,Duce,American b. 1956,Fashion Runner .4,,oil on panel,12 x 12 in.,"$2,000.00"
Scott,Duce,American b. 1956,Fashion Runner .5,,oil on panel,12 x 12 in.,"$2,000.00"
Scott,Duce,American b. 1956,Pink Coat,2009,oil on panel,12 x 12 in.,"$2,000.00"
Scott,Duce,American b. 1956,Red Shoes,2005,oil on panel,12 x 12 in.,"$2,000.00"
Jim,Rennert,"American, b. 1958",Breakthrough Ed. 2/7,2007,bronze and steel,12 x 25 x 8 in.,"$16,500.00"
Nicholas,Berger,"American, b. 1949","Quiet Time, study",2015,oil on panel,11 1/2 x 20 1/2 in.,"$3,750.00"
Morris,Engel,"American, 1918–2005","Harlem Merchant, New York City",1937,photograph,11 x 14 in.,"$2,800.00"
Edward,Minoff,"American, b. 1972",Surge,2013,oil on linen on panel,11 x 14 in.,"$3,500.00"
Bjorn,Skaarup,"Danish, b. 1973","Rhino Harlequin, maquette, Ed. 5/6 ",,bronze,11 x 3 1/2 x 4 1/2 in.,"$8,500.00"
Bjorn,Skaarup,"Danish, b. 1973","Uncle Sam, Ed. 1/6",2014,bronze and steel,11 x 14 1/2 x 5 in.,"$18,000.00"
Nicholas,Berger,"American, b. 1949",Robbins Reef Light: Quiet Sentry in New York Bay,2017,oil on panel,11 x 16 in.,"$4,200.00"
Simon,Levenson,,Lamps and Bannister ,2014,Gouache and Charcoal on Board,10 x 15 in.,"$2,500.00"
Harry W.,Newman,1873-1946,Winter in New York City,1905,oil on canvas,10 x 14 in.,"$18,000.00"
Bjorn,Skaarup,"Danish, b. 1973","When Pigs Fly, Ed. 7/25",2011,bronze,9 1/2 x 4 x 3 1/2 in.,"$4,000.00"
Kadir,López,"Cuban, b. 1972",Cotton Club Kodaks,2022,mixed media on vintage enamel sign,9 x 26 in.,"$7,500.00"
Edward,Minoff,"American, b. 1972",View of Brooklyn,2015,oil on linen on panel,9 x 12 in.,"$4,000.00"
Debranne,Cingari,"American, b. 1963",Time to Decide,2014,unique assemblage,9 x 8 x 3 in.,"$1,250.00"
Jane,DeDecker,"American, b. 1961","Never Too Big, Ed. 137/250",2010,pewter,9 x 4 1/2 x 4 in.,$950.00
Scott,Duce,American b. 1956,Study .281,2009,oil on panel,9 x 10 in.,$950.00
Scott,Duce,American b. 1956,Study 306 (onion),2012,oil on panel,9 x 9 in.,$950.00
Nicholas,Berger,"American, b. 1949",Scrap Yard,2011,oil on panel,8 1/2 x 14 1/4 in.,"$3,200.00"
Debranne,Cingari,"American, b. 1963",Gotham City Style,,mixed media assemblage,8 x 8 in.,"$1,500.00"
Scott,Duce,American b. 1956,Vocho Viejo .04,2016,oil on panel,8 x 8 in.,"$1,200.00"
Kadir,López,"Cuban, b. 1972",El Iris Love Letter: Ann Miller,2016,mixed media on vintage enamel sign,8 x 10 1/2 in.,"$3,000.00"
Kadir,López,"Cuban, b. 1972",El Iris Love Letter: Carol Lombard,2016,mixed media on vintage enamel sign,8 x 10 1/2 in.,"$3,000.00"
Kadir,López,"Cuban, b. 1972",El Iris Love Letter: Eleanor Powell,2016,mixed media on vintage enamel sign,8 x 10 1/2 in.,"$3,000.00"
Kadir,López,"Cuban, b. 1972",El Iris Love Letter: Fay Wray,2016,mixed media on vintage enamel sign,8 x 10 1/2 in.,"$3,000.00"
Kadir,López,"Cuban, b. 1972",El Iris Love Letter: Jayne Mansfield,2016,mixed media on vintage enamel sign,8 x 10 1/2 in.,"$3,000.00"
Kadir,López,"Cuban, b. 1972",El Iris Love Letter: Jean Harlow,2016,mixed media on vintage enamel sign,8 x 10 1/2 in.,"$3,000.00"
Kadir,López,"Cuban, b. 1972",El Iris Love Letter: Jennifer Jones,2016,mixed media on vintage enamel sign,8 x 10 1/2 in.,"$3,000.00"
Kadir,López,"Cuban, b. 1972",El Iris Love Letter: Joan Blondell,2016,mixed media on vintage enamel sign,8 x 10 1/2 in.,"$3,000.00"
Kadir,López,"Cuban, b. 1972",El Iris Love Letter: Kim Novak,2016,mixed media on vintage enamel sign,8 x 10 1/2 in.,"$3,000.00"
Kadir,López,"Cuban, b. 1972",El Iris Love Letter: Lauren Bacall,2016,mixed media on vintage enamel sign,8 x 10 1/2 in.,"$3,000.00"
Kadir,López,"Cuban, b. 1972",El Iris Love Letter: Lizabeth Scott,2016,mixed media on vintage enamel sign,8 x 10 1/2 in.,"$3,000.00"
Kadir,López,"Cuban, b. 1972",General Electric: Nikola Tesla,2022,mixed media on vintage enamel sign,8 x 10 1/2 in.,"$3,000.00"
Kadir,López,"Cuban, b. 1972",General Electric: Thomas Edison,2022,mixed media on vintage enamel sign,8 x 10 1/2 in.,"$3,000.00"
Kadir,López,"Cuban, b. 1972",WANTED (Baby Face Nelson),2022,mixed media on vintage enamel sign,8 x 5 1/2 in.,"$2,500.00"
Kadir,López,"Cuban, b. 1972",WANTED (Barker Karpis Gang),2022,mixed media on vintage enamel sign,8 x 5 1/2 in.,"$2,500.00"
Kadir,López,"Cuban, b. 1972",WANTED (Belle Starr),2022,mixed media on vintage enamel sign,8 x 5 1/2 in.,"$2,500.00"
Kadir,López,"Cuban, b. 1972",WANTED (Bill Doolin),2022,mixed media on vintage enamel sign,8 x 5 1/2 in.,"$2,500.00"
Kadir,López,"Cuban, b. 1972",WANTED (Billy the Kid),2022,mixed media on vintage enamel sign,8 x 5 1/2 in.,"$2,500.00"
Kadir,López,"Cuban, b. 1972",WANTED (Bonnie and Clyde 1),2022,mixed media on vintage enamel sign,8 x 5 1/2 in.,"$2,500.00"
Kadir,López,"Cuban, b. 1972",WANTED (Bonnie and Clyde 2),2022,mixed media on vintage enamel sign,8 x 5 1/2 in.,"$2,500.00"
Kadir,López,"Cuban, b. 1972",WANTED (Butch Cassidy),2022,mixed media on vintage enamel sign,8 x 5 1/2 in.,"$2,500.00"
Kadir,López,"Cuban, b. 1972",WANTED (Charles ""Pretty Boy"" Floyd),2022,mixed media on vintage enamel sign,8 x 5 1/2 in.,"$2,500.00"
Kadir,López,"Cuban, b. 1972",WANTED (Cole Younger 1),2022,mixed media on vintage enamel sign,8 x 5 1/2 in.,"$2,500.00"
Kadir,López,"Cuban, b. 1972",WANTED (Cole Younger 2),2022,mixed media on vintage enamel sign,8 x 5 1/2 in.,"$2,500.00"
Kadir,López,"Cuban, b. 1972",WANTED (Dalton),2022,mixed media on vintage enamel sign,8 x 5 1/2 in.,"$2,500.00"
Kadir,López,"Cuban, b. 1972",WANTED (Duane Pope),2022,mixed media on vintage enamel sign,8 x 5 1/2 in.,"$2,500.00"
Kadir,López,"Cuban, b. 1972",WANTED (Frank James),2022,mixed media on vintage enamel sign,8 x 5 1/2 in.,"$2,500.00"
Kadir,López,"Cuban, b. 1972",WANTED (Jesse and Frank James),2022,mixed media on vintage enamel sign,8 x 5 1/2 in.,"$2,500.00"
Kadir,López,"Cuban, b. 1972",WANTED (Jesse James),2022,mixed media on vintage enamel sign,8 x 5 1/2 in.,"$2,500.00"
Kadir,López,"Cuban, b. 1972",WANTED (John Dillinger),2022,mixed media on vintage enamel sign,8 x 5 1/2 in.,"$2,500.00"
Kadir,López,"Cuban, b. 1972",WANTED (John Wesley Hardin),2022,mixed media on vintage enamel sign,8 x 5 1/2 in.,"$2,500.00"
Kadir,López,"Cuban, b. 1972",WANTED (Ma Barker),2022,mixed media on vintage enamel sign,8 x 5 1/2 in.,"$2,500.00"
Kadir,López,"Cuban, b. 1972",WANTED (Machine Gun Kelly),2022,mixed media on vintage enamel sign,8 x 5 1/2 in.,"$2,500.00"
Kadir,López,"Cuban, b. 1972",WANTED (Sam Bass),2022,mixed media on vintage enamel sign,8 x 5 1/2 in.,"$2,500.00"
Kadir,López,"Cuban, b. 1972",WANTED (The Wild Bunch 1),2022,mixed media on vintage enamel sign,8 x 5 1/2 in.,"$2,500.00"
Kadir,López,"Cuban, b. 1972",WANTED (The Wild Bunch 2),2022,mixed media on vintage enamel sign,8 x 5 1/2 in.,"$2,500.00"
Kadir,López,"Cuban, b. 1972",WANTED (Thomas ""Black Jack"" Ketchum),2022,mixed media on vintage enamel sign,8 x 5 1/2 in.,"$2,500.00"
Nicholas,Berger,"American, b. 1949","Men Working, Study",2011,oil on panel,7 1/2 x 16 1/2 in.,"$3,250.00"
Debranne,Cingari,"American, b. 1963",007,2017,mix media in stainless steel case,7 x 6 1/2 x 4 in.,"$1,500.00"
Debranne,Cingari,"American, b. 1963",Farm To Table,2017,mix media in stainless steel case,7 x 6 x 3 1/2 in.,"$1,500.00"
Kadir,López,"Cuban, b. 1972",Ropa Blanca,2022,mixed media on vintage enamel sign,7 x 46 in.,"$10,500.00"
Jane,DeDecker,"American, b. 1961","Mom and Molly (M), Ed. 4/31",2009,bronze,7 x 10 x 6 in.,"$5,250.00"
Nicholas,Berger,"American, b. 1949",Mousing,2008,oil on panel,6 1/2 x 11 1/4 in.,"$1,800.00"
Nicholas,Berger,"American, b. 1949","The Gapstow Bridge, study in Fall",2016,oil on panel,6 x 10 3/4 in.,"$1,800.00"
Edward,Minoff,"American, b. 1972",Glass,2018,oil on linen on panel,6 x 9 in.,"$3,000.00"
Edward,Minoff,"American, b. 1972","Shoreline, sketch",2018,graphite and gouache on toned paper,5 1/2 x 7 1/2 in.,"$2,000.00"
Edward,Minoff,"American, b. 1972",Split Break,2018,graphite and gouache on toned paper,5 1/2 x 7 1/2 in.,"$2,000.00"
Edward,Minoff,"American, b. 1972","Wave, Building",2018,graphite and gouache on toned paper,5 1/2 x 7 1/2 in.,"$2,000.00"
Nicholas,Berger,"American, b. 1949",In Drift,2010,oil on panel,5 1/2 x 14 in.,"$1,800.00"
